email,interests,recommended_projects
cory.bailey@example.com,"['C++ Programming', 'Machine Learning', 'UI/UX Design', 'Java Programming']","['PLCS0294', 'PLCS0762', 'PLCS0503', 'PLCS0096', 'PLCS0111', 'PLCS0422', 'PLCS0117', 'PLCS0499', 'PLCS0156', 'PLCS0970']"
vincent.james@example.com,"['Web Development', 'Android Mobile App Programming', 'Java Programming', 'UI/UX Design']","['PLCS0931', 'PLCS0609', 'PLCS0687', 'PLCS0306', 'PLCS0588', 'PLCS0165', 'PLCS0218', 'PLCS0350', 'PLCS0061', 'PLCS0699']"
joseph.blankenship@example.com,"['C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis', 'Java Programming', 'Machine Learning', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
andrea.miles@example.com,"['Web Development', 'Machine Learning', 'C++ Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Data Analysis']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
cassandra.crane@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Web Development', 'UI/UX Design', 'Data Analysis', 'C++ Programming', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
alan.evans@example.com,"['Web Development', 'Java Programming', 'C++ Programming']","['PLCS0859', 'PLCS0852', 'PLCS0957', 'PLCS0305', 'PLCS0333', 'PLCS0927', 'PLCS0400', 'PLCS0040', 'PLCS0856', 'PLCS0471']"
randy.smith@example.com,"['Data Analysis', 'Java Programming', 'Web Development', 'Machine Learning']","['PLCS0777', 'PLCS0659', 'PLCS0750', 'PLCS0134', 'PLCS0649', 'PLCS0967', 'PLCS0760', 'PLCS0969', 'PLCS0522', 'PLCS0125']"
kristen.knight@example.com,"['Android Mobile App Programming', 'Machine Learning', 'UI/UX Design', 'C++ Programming']","['PLCS0414', 'PLCS0588', 'PLCS0609', 'PLCS0288', 'PLCS0239', 'PLCS0569', 'PLCS0699', 'PLCS0197', 'PLCS0541', 'PLCS0804']"
sarah.washington@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Java Programming']","['PLCS0165', 'PLCS0588', 'PLCS0677', 'PLCS0147', 'PLCS0350', 'PLCS0191', 'PLCS0564', 'PLCS0569', 'PLCS0806', 'PLCS0218']"
kenneth.garcia@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Java Programming']","['PLCS0197', 'PLCS0071', 'PLCS0699', 'PLCS0569', 'PLCS0061', 'PLCS0147', 'PLCS0931', 'PLCS0191', 'PLCS0687', 'PLCS0414']"
andrea.reed@example.com,"['Machine Learning', 'C++ Programming', 'Data Analysis']","['PLCS0929', 'PLCS0289', 'PLCS0966', 'PLCS0876', 'PLCS0328', 'PLCS0536', 'PLCS0088', 'PLCS0411', 'PLCS0161', 'PLCS0049']"
jesse.bray@example.com,"['UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'Web Development']","['PLCS0165', 'PLCS0588', 'PLCS0677', 'PLCS0147', 'PLCS0350', 'PLCS0191', 'PLCS0564', 'PLCS0569', 'PLCS0806', 'PLCS0218']"
aaron.martin@example.com,"['Web Development', 'Data Analysis', 'Java Programming', 'UI/UX Design', 'C++ Programming']","['PLCS0179', 'PLCS0509', 'PLCS0096', 'PLCS0111', 'PLCS0117', 'PLCS0364', 'PLCS0637', 'PLCS0970', 'PLCS0156', 'PLCS0163']"
peggy.mcdonald@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'Web Development']","['PLCS0981', 'PLCS0973', 'PLCS0696', 'PLCS0429', 'PLCS0662', 'PLCS0098', 'PLCS0106', 'PLCS0545', 'PLCS0913', 'PLCS0520']"
sarah.walker@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Java Programming', 'Data Analysis']","['PLCS0038', 'PLCS0547', 'PLCS0217', 'PLCS0701', 'PLCS0203', 'PLCS0281', 'PLCS0282', 'PLCS0771', 'PLCS0953', 'PLCS0356']"
nathan.harrison@example.com,"['Data Analysis', 'Java Programming', 'UI/UX Design', 'C++ Programming', 'Android Mobile App Programming', 'Web Development', 'Machine Learning']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
william.clark@example.com,"['Data Analysis', 'Web Development', 'Machine Learning', 'C++ Programming', 'UI/UX Design']","['PLCS0542', 'PLCS0857', 'PLCS0164', 'PLCS0634', 'PLCS0751', 'PLCS0496', 'PLCS0960', 'PLCS0775', 'PLCS0446', 'PLCS0584']"
benjamin.holmes@example.com,"['Machine Learning', 'UI/UX Design', 'Web Development', 'Java Programming', 'Data Analysis']","['PLCS0751', 'PLCS0496', 'PLCS0634', 'PLCS0267', 'PLCS0584', 'PLCS0960', 'PLCS0665', 'PLCS0542', 'PLCS0676', 'PLCS0021']"
katherine.park@example.com,"['Web Development', 'Android Mobile App Programming', 'Machine Learning', 'UI/UX Design']","['PLCS0414', 'PLCS0841', 'PLCS0288', 'PLCS0653', 'PLCS0804', 'PLCS0588', 'PLCS0699', 'PLCS0806', 'PLCS0931', 'PLCS0644']"
jacqueline.sexton@example.com,"['UI/UX Design', 'Java Programming', 'C++ Programming', 'Web Development']","['PLCS0163', 'PLCS0117', 'PLCS0364', 'PLCS0637', 'PLCS0671', 'PLCS0422', 'PLCS0294', 'PLCS0970', 'PLCS0702', 'PLCS0096']"
laura.thompson@example.com,"['Java Programming', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0644', 'PLCS0931', 'PLCS0239', 'PLCS0165', 'PLCS0806', 'PLCS0804', 'PLCS0414', 'PLCS0677', 'PLCS0687']"
richard.woods@example.com,"['Java Programming', 'Data Analysis', 'Machine Learning']","['PLCS0642', 'PLCS0133', 'PLCS0678', 'PLCS0049', 'PLCS0966', 'PLCS0477', 'PLCS0161', 'PLCS0853', 'PLCS0254', 'PLCS0261']"
tracy.lyons@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'Data Analysis', 'C++ Programming']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
laurie.taylor@example.com,"['Web Development', 'Android Mobile App Programming', 'Java Programming']","['PLCS0275', 'PLCS0006', 'PLCS0370', 'PLCS0999', 'PLCS0491', 'PLCS0938', 'PLCS0645', 'PLCS0106', 'PLCS0662', 'PLCS0973']"
jessica.campbell@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'C++ Programming', 'Java Programming', 'Web Development', 'Data Analysis']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
shannon.sanchez@example.com,"['Web Development', 'Machine Learning', 'Java Programming', 'Data Analysis', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
harold.phillips@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
travis.cook@example.com,"['Web Development', 'Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'C++ Programming', 'Data Analysis']","['PLCS1000', 'PLCS0240', 'PLCS0577', 'PLCS0593', 'PLCS0396', 'PLCS0638', 'PLCS0221', 'PLCS0382', 'PLCS0119', 'PLCS0226']"
timothy.andrade@example.com,"['Data Analysis', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0356', 'PLCS0701', 'PLCS0919', 'PLCS0511', 'PLCS0547', 'PLCS0281', 'PLCS0431', 'PLCS0794', 'PLCS0282', 'PLCS0576']"
samuel.chavez@example.com,"['Java Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Web Development']","['PLCS0061', 'PLCS0854', 'PLCS0350', 'PLCS0218', 'PLCS0931', 'PLCS0588', 'PLCS0699', 'PLCS0872', 'PLCS0191', 'PLCS0687']"
donna.lopez@example.com,"['Machine Learning', 'UI/UX Design', 'Java Programming']","['PLCS0385', 'PLCS0258', 'PLCS0075', 'PLCS0210', 'PLCS0233', 'PLCS0883', 'PLCS0377', 'PLCS0408', 'PLCS0680', 'PLCS0574']"
michael.beasley@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'Web Development', 'Data Analysis', 'Java Programming', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
christopher.simon@example.com,"['Machine Learning', 'Data Analysis', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming']","['PLCS0804', 'PLCS0588', 'PLCS0653', 'PLCS0644', 'PLCS0147', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0920', 'PLCS0699']"
pamela.brown@example.com,"['Java Programming', 'C++ Programming', 'Data Analysis']","['PLCS0244', 'PLCS0220', 'PLCS0948', 'PLCS0527', 'PLCS0606', 'PLCS0097', 'PLCS0610', 'PLCS0084', 'PLCS0739', 'PLCS0497']"
daniel.roman@example.com,"['Machine Learning', 'C++ Programming', 'Web Development', 'Java Programming', 'Android Mobile App Programming']","['PLCS1000', 'PLCS0452', 'PLCS0851', 'PLCS0807', 'PLCS0782', 'PLCS0745', 'PLCS0720', 'PLCS0717', 'PLCS0060', 'PLCS0638']"
carla.ewing@example.com,"['Machine Learning', 'Data Analysis', 'Web Development', 'C++ Programming']","['PLCS0481', 'PLCS0522', 'PLCS0760', 'PLCS0192', 'PLCS0969', 'PLCS0967', 'PLCS0773', 'PLCS0777', 'PLCS0485', 'PLCS0799']"
jason.williams@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0677', 'PLCS0306', 'PLCS0191', 'PLCS0197', 'PLCS0931', 'PLCS0564', 'PLCS0147', 'PLCS0854', 'PLCS0071', 'PLCS0165']"
jacob.conner@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Web Development', 'C++ Programming', 'Machine Learning', 'Data Analysis', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
joel.kirk@example.com,"['Web Development', 'Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'Machine Learning', 'UI/UX Design']","['PLCS0804', 'PLCS0588', 'PLCS0653', 'PLCS0644', 'PLCS0147', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0920', 'PLCS0699']"
allison.wilson@example.com,"['Web Development', 'Java Programming', 'Machine Learning', 'C++ Programming', 'Data Analysis', 'Android Mobile App Programming']","['PLCS1000', 'PLCS0240', 'PLCS0577', 'PLCS0593', 'PLCS0396', 'PLCS0638', 'PLCS0221', 'PLCS0382', 'PLCS0119', 'PLCS0226']"
kimberly.powers@example.com,"['Android Mobile App Programming', 'Data Analysis', 'Machine Learning']","['PLCS0356', 'PLCS0701', 'PLCS0919', 'PLCS0511', 'PLCS0547', 'PLCS0281', 'PLCS0431', 'PLCS0794', 'PLCS0282', 'PLCS0576']"
clayton.miller@example.com,"['Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'C++ Programming', 'UI/UX Design']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
mercedes.foley@example.com,"['UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'Web Development', 'Data Analysis', 'C++ Programming']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
kim.garcia@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
richard.rich@example.com,"['Android Mobile App Programming', 'Machine Learning', 'UI/UX Design', 'C++ Programming', 'Java Programming']","['PLCS0191', 'PLCS0147', 'PLCS0306', 'PLCS0569', 'PLCS0644', 'PLCS0288', 'PLCS0197', 'PLCS0687', 'PLCS0071', 'PLCS0920']"
jason.myers@example.com,"['Data Analysis', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0609', 'PLCS0061', 'PLCS0239', 'PLCS0687', 'PLCS0288', 'PLCS0854', 'PLCS0588', 'PLCS0306', 'PLCS0569', 'PLCS0414']"
grant.flores@example.com,"['UI/UX Design', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'C++ Programming']","['PLCS0687', 'PLCS0218', 'PLCS0350', 'PLCS0197', 'PLCS0609', 'PLCS0061', 'PLCS0191', 'PLCS0071', 'PLCS0569', 'PLCS0564']"
jessica.bell@example.com,"['C++ Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'Java Programming', 'Machine Learning']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
jacob.welch@example.com,"['UI/UX Design', 'Machine Learning', 'C++ Programming', 'Web Development', 'Data Analysis', 'Android Mobile App Programming', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
linda.brooks@example.com,"['UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'C++ Programming']","['PLCS0644', 'PLCS0350', 'PLCS0677', 'PLCS0239', 'PLCS0588', 'PLCS0218', 'PLCS0288', 'PLCS0071', 'PLCS0872', 'PLCS0569']"
jenny.graham@example.com,"['UI/UX Design', 'C++ Programming', 'Web Development']","['PLCS0267', 'PLCS0021', 'PLCS0634', 'PLCS0866', 'PLCS0751', 'PLCS0198', 'PLCS0446', 'PLCS0743', 'PLCS0625', 'PLCS0960']"
raven.miller@example.com,"['Machine Learning', 'Web Development', 'Data Analysis']","['PLCS0057', 'PLCS0979', 'PLCS0967', 'PLCS0354', 'PLCS0649', 'PLCS0659', 'PLCS0066', 'PLCS0750', 'PLCS0760', 'PLCS0773']"
alicia.martinez@example.com,"['Android Mobile App Programming', 'Data Analysis', 'Web Development', 'C++ Programming', 'UI/UX Design']","['PLCS0687', 'PLCS0218', 'PLCS0350', 'PLCS0197', 'PLCS0609', 'PLCS0061', 'PLCS0191', 'PLCS0071', 'PLCS0569', 'PLCS0564']"
shannon.anderson@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'Machine Learning']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
daniel.bradley@example.com,"['Machine Learning', 'UI/UX Design', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Java Programming']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
morgan.jacobs@example.com,"['Java Programming', 'Web Development', 'Android Mobile App Programming', 'Data Analysis', 'UI/UX Design', 'Machine Learning']","['PLCS0804', 'PLCS0588', 'PLCS0653', 'PLCS0644', 'PLCS0147', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0920', 'PLCS0699']"
alvin.chen@example.com,"['Java Programming', 'Data Analysis', 'Machine Learning', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
tammy.patel@example.com,"['Java Programming', 'Web Development', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming']","['PLCS1000', 'PLCS0240', 'PLCS0577', 'PLCS0593', 'PLCS0396', 'PLCS0638', 'PLCS0221', 'PLCS0382', 'PLCS0119', 'PLCS0226']"
douglas.jackson@example.com,"['C++ Programming', 'Data Analysis', 'UI/UX Design', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'Web Development']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
melissa.lindsey@example.com,"['Machine Learning', 'UI/UX Design', 'Java Programming']","['PLCS0385', 'PLCS0258', 'PLCS0075', 'PLCS0210', 'PLCS0233', 'PLCS0883', 'PLCS0377', 'PLCS0408', 'PLCS0680', 'PLCS0574']"
susan.rivers@example.com,"['C++ Programming', 'Data Analysis', 'Java Programming', 'Machine Learning', 'Web Development', 'UI/UX Design']","['PLCS0096', 'PLCS0422', 'PLCS0230', 'PLCS0503', 'PLCS0232', 'PLCS0970', 'PLCS0499', 'PLCS0713', 'PLCS0117', 'PLCS0702']"
susan.klein@example.com,"['Machine Learning', 'Web Development', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
thomas.hall@example.com,"['Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'Web Development', 'Data Analysis', 'C++ Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
raymond.melton@example.com,"['UI/UX Design', 'Java Programming', 'Web Development', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
james.johnson@example.com,"['Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Java Programming', 'Web Development', 'Machine Learning', 'Data Analysis']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
anthony.butler@example.com,"['Machine Learning', 'Web Development', 'Java Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0520', 'PLCS0981', 'PLCS0776', 'PLCS0106', 'PLCS0938', 'PLCS0926', 'PLCS0696', 'PLCS0662', 'PLCS0645', 'PLCS0585']"
austin.stevens@example.com,"['UI/UX Design', 'Web Development', 'Java Programming', 'Data Analysis', 'C++ Programming']","['PLCS0179', 'PLCS0509', 'PLCS0096', 'PLCS0111', 'PLCS0117', 'PLCS0364', 'PLCS0637', 'PLCS0970', 'PLCS0156', 'PLCS0163']"
morgan.dalton@example.com,"['UI/UX Design', 'Data Analysis', 'Web Development', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
veronica.king@example.com,"['UI/UX Design', 'Web Development', 'Android Mobile App Programming']","['PLCS0553', 'PLCS0218', 'PLCS0239', 'PLCS0288', 'PLCS0564', 'PLCS0569', 'PLCS0306', 'PLCS0699', 'PLCS0588', 'PLCS0687']"
todd.buchanan@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Machine Learning', 'Data Analysis', 'Web Development', 'Java Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
lisa.cox@example.com,"['Java Programming', 'Data Analysis', 'Web Development']","['PLCS0121', 'PLCS0824', 'PLCS0940', 'PLCS0059', 'PLCS0430', 'PLCS0611', 'PLCS0914', 'PLCS0908', 'PLCS0127', 'PLCS0139']"
kayla.sanders@example.com,"['Machine Learning', 'C++ Programming', 'UI/UX Design', 'Java Programming', 'Web Development', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0414', 'PLCS0288', 'PLCS0804', 'PLCS0806', 'PLCS0061', 'PLCS0841', 'PLCS0239', 'PLCS0854', 'PLCS0218']"
tracy.collins@example.com,"['UI/UX Design', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0414', 'PLCS0588', 'PLCS0609', 'PLCS0288', 'PLCS0239', 'PLCS0569', 'PLCS0699', 'PLCS0197', 'PLCS0541', 'PLCS0804']"
kimberly.barron@example.com,"['C++ Programming', 'Web Development', 'Java Programming', 'Android Mobile App Programming', 'Machine Learning']","['PLCS1000', 'PLCS0452', 'PLCS0851', 'PLCS0807', 'PLCS0782', 'PLCS0745', 'PLCS0720', 'PLCS0717', 'PLCS0060', 'PLCS0638']"
amy.scott@example.com,"['Data Analysis', 'Java Programming', 'Web Development', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0520', 'PLCS0981', 'PLCS0776', 'PLCS0106', 'PLCS0938', 'PLCS0926', 'PLCS0696', 'PLCS0662', 'PLCS0645', 'PLCS0585']"
laura.bradley@example.com,"['UI/UX Design', 'Web Development', 'Java Programming', 'Android Mobile App Programming']","['PLCS0931', 'PLCS0609', 'PLCS0687', 'PLCS0306', 'PLCS0588', 'PLCS0165', 'PLCS0218', 'PLCS0350', 'PLCS0061', 'PLCS0699']"
james.foster@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design', 'Java Programming', 'Machine Learning', 'C++ Programming']","['PLCS0872', 'PLCS0191', 'PLCS0350', 'PLCS0165', 'PLCS0588', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0306', 'PLCS0288']"
meredith.gardner@example.com,"['Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'Data Analysis', 'C++ Programming', 'Java Programming']","['PLCS0191', 'PLCS0350', 'PLCS0306', 'PLCS0541', 'PLCS0569', 'PLCS0197', 'PLCS0147', 'PLCS0061', 'PLCS0920', 'PLCS0288']"
raymond.miller@example.com,"['Web Development', 'Android Mobile App Programming', 'Machine Learning', 'UI/UX Design', 'Java Programming']","['PLCS0061', 'PLCS0854', 'PLCS0350', 'PLCS0218', 'PLCS0931', 'PLCS0588', 'PLCS0699', 'PLCS0872', 'PLCS0191', 'PLCS0687']"
matthew.bryan@example.com,"['Java Programming', 'Data Analysis', 'Web Development', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0520', 'PLCS0981', 'PLCS0776', 'PLCS0106', 'PLCS0938', 'PLCS0926', 'PLCS0696', 'PLCS0662', 'PLCS0645', 'PLCS0585']"
lori.kirk@example.com,"['Web Development', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis']","['PLCS0306', 'PLCS0071', 'PLCS0288', 'PLCS0653', 'PLCS0806', 'PLCS0699', 'PLCS0239', 'PLCS0191', 'PLCS0553', 'PLCS0541']"
ryan.hernandez@example.com,"['Java Programming', 'C++ Programming', 'Web Development', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0147', 'PLCS0218', 'PLCS0350', 'PLCS0414', 'PLCS0306', 'PLCS0288', 'PLCS0071', 'PLCS0841', 'PLCS0854', 'PLCS0061']"
