email,interests,recommended_projects
michael.beasley@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'Web Development', 'Data Analysis', 'Java Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
christopher.simon@example.com,"['Machine Learning', 'Data Analysis', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
pamela.brown@example.com,"['Java Programming', 'C++ Programming', 'Data Analysis']","['PLCS0837', 'PLCS0624', 'PLCS0497', 'PLCS0527', 'PLCS0220', 'PLCS0868', 'PLCS0606', 'PLCS0610', 'PLCS0069', 'PLCS0948']"
daniel.roman@example.com,"['Machine Learning', 'C++ Programming', 'Web Development', 'Java Programming', 'Android Mobile App Programming']","['PLCS0452', 'PLCS0720', 'PLCS0226', 'PLCS0227', 'PLCS0221', 'PLCS0445', 'PLCS0253', 'PLCS0874', 'PLCS0911', 'PLCS0717']"
carla.ewing@example.com,"['Machine Learning', 'Data Analysis', 'Web Development', 'C++ Programming']","['PLCS0902', 'PLCS0773', 'PLCS0485', 'PLCS0192', 'PLCS0481', 'PLCS0979', 'PLCS0066', 'PLCS0799', 'PLCS0472', 'PLCS0967']"
jason.williams@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0806', 'PLCS0677', 'PLCS0920', 'PLCS0191', 'PLCS0071', 'PLCS0553', 'PLCS0197', 'PLCS0804', 'PLCS0306', 'PLCS0288']"
jacob.conner@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Web Development', 'C++ Programming', 'Machine Learning', 'Data Analysis', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
joel.kirk@example.com,"['Web Development', 'Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'Machine Learning', 'UI/UX Design']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
allison.wilson@example.com,"['Web Development', 'Java Programming', 'Machine Learning', 'C++ Programming', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0060', 'PLCS0227', 'PLCS0085', 'PLCS0911', 'PLCS0445', 'PLCS0782', 'PLCS0452', 'PLCS1000', 'PLCS0119', 'PLCS0226']"
kimberly.powers@example.com,"['Android Mobile App Programming', 'Data Analysis', 'Machine Learning']","['PLCS0576', 'PLCS0281', 'PLCS0919', 'PLCS0846', 'PLCS0794', 'PLCS0771', 'PLCS0701', 'PLCS0217', 'PLCS0953', 'PLCS0511']"
clayton.miller@example.com,"['Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'C++ Programming', 'UI/UX Design']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
mercedes.foley@example.com,"['UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'Web Development', 'Data Analysis', 'C++ Programming']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
kim.garcia@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
richard.rich@example.com,"['Android Mobile App Programming', 'Machine Learning', 'UI/UX Design', 'C++ Programming', 'Java Programming']","['PLCS0147', 'PLCS0854', 'PLCS0931', 'PLCS0306', 'PLCS0609', 'PLCS0218', 'PLCS0569', 'PLCS0564', 'PLCS0288', 'PLCS0841']"
jason.myers@example.com,"['Data Analysis', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0165', 'PLCS0588', 'PLCS0239', 'PLCS0609', 'PLCS0288', 'PLCS0147', 'PLCS0553', 'PLCS0564', 'PLCS0653', 'PLCS0569']"
grant.flores@example.com,"['UI/UX Design', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'C++ Programming']","['PLCS0841', 'PLCS0854', 'PLCS0218', 'PLCS0804', 'PLCS0806', 'PLCS0553', 'PLCS0071', 'PLCS0872', 'PLCS0414', 'PLCS0699']"
jessica.bell@example.com,"['C++ Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'Java Programming', 'Machine Learning']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
jacob.welch@example.com,"['UI/UX Design', 'Machine Learning', 'C++ Programming', 'Web Development', 'Data Analysis', 'Android Mobile App Programming', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
linda.brooks@example.com,"['UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'C++ Programming']","['PLCS0218', 'PLCS0804', 'PLCS0350', 'PLCS0699', 'PLCS0609', 'PLCS0191', 'PLCS0197', 'PLCS0687', 'PLCS0071', 'PLCS0872']"
jenny.graham@example.com,"['UI/UX Design', 'C++ Programming', 'Web Development']","['PLCS0496', 'PLCS0634', 'PLCS0267', 'PLCS0751', 'PLCS0743', 'PLCS0857', 'PLCS0021', 'PLCS0866', 'PLCS0625', 'PLCS0542']"
raven.miller@example.com,"['Machine Learning', 'Web Development', 'Data Analysis']","['PLCS0125', 'PLCS0969', 'PLCS0472', 'PLCS0979', 'PLCS0192', 'PLCS0481', 'PLCS0967', 'PLCS0777', 'PLCS0750', 'PLCS0485']"
alicia.martinez@example.com,"['Android Mobile App Programming', 'Data Analysis', 'Web Development', 'C++ Programming', 'UI/UX Design']","['PLCS0841', 'PLCS0854', 'PLCS0218', 'PLCS0804', 'PLCS0806', 'PLCS0553', 'PLCS0071', 'PLCS0872', 'PLCS0414', 'PLCS0699']"
shannon.anderson@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'Machine Learning']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
daniel.bradley@example.com,"['Machine Learning', 'UI/UX Design', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Java Programming']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
morgan.jacobs@example.com,"['Java Programming', 'Web Development', 'Android Mobile App Programming', 'Data Analysis', 'UI/UX Design', 'Machine Learning']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
alvin.chen@example.com,"['Java Programming', 'Data Analysis', 'Machine Learning', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
tammy.patel@example.com,"['Java Programming', 'Web Development', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0060', 'PLCS0227', 'PLCS0085', 'PLCS0911', 'PLCS0445', 'PLCS0782', 'PLCS0452', 'PLCS1000', 'PLCS0119', 'PLCS0226']"
douglas.jackson@example.com,"['C++ Programming', 'Data Analysis', 'UI/UX Design', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
melissa.lindsey@example.com,"['Machine Learning', 'UI/UX Design', 'Java Programming']","['PLCS0377', 'PLCS0075', 'PLCS0120', 'PLCS0618', 'PLCS0574', 'PLCS0408', 'PLCS0513', 'PLCS0757', 'PLCS0233', 'PLCS0315']"
susan.rivers@example.com,"['C++ Programming', 'Data Analysis', 'Java Programming', 'Machine Learning', 'Web Development', 'UI/UX Design']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
susan.klein@example.com,"['Machine Learning', 'Web Development', 'Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
thomas.hall@example.com,"['Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'Web Development', 'Data Analysis', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
raymond.melton@example.com,"['UI/UX Design', 'Java Programming', 'Web Development', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
james.johnson@example.com,"['Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Java Programming', 'Web Development', 'Machine Learning', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
anthony.butler@example.com,"['Machine Learning', 'Web Development', 'Java Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0696', 'PLCS0429', 'PLCS0370', 'PLCS0761', 'PLCS0938', 'PLCS0645', 'PLCS0776', 'PLCS0545', 'PLCS0662', 'PLCS0098']"
austin.stevens@example.com,"['UI/UX Design', 'Web Development', 'Java Programming', 'Data Analysis', 'C++ Programming']","['PLCS0459', 'PLCS0260', 'PLCS0970', 'PLCS0762', 'PLCS0163', 'PLCS0117', 'PLCS0232', 'PLCS0671', 'PLCS0713', 'PLCS0716']"
morgan.dalton@example.com,"['UI/UX Design', 'Data Analysis', 'Web Development', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
veronica.king@example.com,"['UI/UX Design', 'Web Development', 'Android Mobile App Programming']","['PLCS0588', 'PLCS0687', 'PLCS0288', 'PLCS0541', 'PLCS0677', 'PLCS0806', 'PLCS0191', 'PLCS0804', 'PLCS0218', 'PLCS0414']"
todd.buchanan@example.com,"['Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Machine Learning', 'Data Analysis', 'Web Development', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
lisa.cox@example.com,"['Java Programming', 'Data Analysis', 'Web Development']","['PLCS0022', 'PLCS0978', 'PLCS0822', 'PLCS0940', 'PLCS0219', 'PLCS0908', 'PLCS0180', 'PLCS0332', 'PLCS0257', 'PLCS0824']"
kayla.sanders@example.com,"['Machine Learning', 'C++ Programming', 'UI/UX Design', 'Java Programming', 'Web Development', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
tracy.collins@example.com,"['UI/UX Design', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0931', 'PLCS0071', 'PLCS0677', 'PLCS0350', 'PLCS0920', 'PLCS0644', 'PLCS0699', 'PLCS0588', 'PLCS0061', 'PLCS0306']"
kimberly.barron@example.com,"['C++ Programming', 'Web Development', 'Java Programming', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0452', 'PLCS0720', 'PLCS0226', 'PLCS0227', 'PLCS0221', 'PLCS0445', 'PLCS0253', 'PLCS0874', 'PLCS0911', 'PLCS0717']"
amy.scott@example.com,"['Data Analysis', 'Java Programming', 'Web Development', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0696', 'PLCS0429', 'PLCS0370', 'PLCS0761', 'PLCS0938', 'PLCS0645', 'PLCS0776', 'PLCS0545', 'PLCS0662', 'PLCS0098']"
laura.bradley@example.com,"['UI/UX Design', 'Web Development', 'Java Programming', 'Android Mobile App Programming']","['PLCS0653', 'PLCS0644', 'PLCS0841', 'PLCS0931', 'PLCS0147', 'PLCS0218', 'PLCS0854', 'PLCS0699', 'PLCS0920', 'PLCS0677']"
james.foster@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design', 'Java Programming', 'Machine Learning', 'C++ Programming']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
meredith.gardner@example.com,"['Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'Data Analysis', 'C++ Programming', 'Java Programming']","['PLCS0677', 'PLCS0147', 'PLCS0197', 'PLCS0350', 'PLCS0191', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0165', 'PLCS0588']"
raymond.miller@example.com,"['Web Development', 'Android Mobile App Programming', 'Machine Learning', 'UI/UX Design', 'Java Programming']","['PLCS0288', 'PLCS0350', 'PLCS0191', 'PLCS0197', 'PLCS0564', 'PLCS0804', 'PLCS0071', 'PLCS0806', 'PLCS0841', 'PLCS0687']"
matthew.bryan@example.com,"['Java Programming', 'Data Analysis', 'Web Development', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0696', 'PLCS0429', 'PLCS0370', 'PLCS0761', 'PLCS0938', 'PLCS0645', 'PLCS0776', 'PLCS0545', 'PLCS0662', 'PLCS0098']"
lori.kirk@example.com,"['Web Development', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
ryan.hernandez@example.com,"['Java Programming', 'C++ Programming', 'Web Development', 'UI/UX Design', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
curtis.miller@example.com,"['Java Programming', 'Data Analysis', 'UI/UX Design', 'Web Development', 'Machine Learning', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
michelle.turner@example.com,"['Machine Learning', 'C++ Programming', 'Web Development', 'Data Analysis', 'Android Mobile App Programming', 'UI/UX Design', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
sheri.cook@example.com,"['C++ Programming', 'Data Analysis', 'Java Programming', 'Web Development', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
eric.morris@example.com,"['C++ Programming', 'Data Analysis', 'UI/UX Design', 'Web Development', 'Java Programming', 'Machine Learning']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
stephen.griffin@example.com,"['UI/UX Design', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0165', 'PLCS0588', 'PLCS0239', 'PLCS0609', 'PLCS0288', 'PLCS0147', 'PLCS0553', 'PLCS0564', 'PLCS0653', 'PLCS0569']"
charles.perez@example.com,"['Web Development', 'C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design']","['PLCS0970', 'PLCS0232', 'PLCS0808', 'PLCS0117', 'PLCS0762', 'PLCS0702', 'PLCS0230', 'PLCS0163', 'PLCS0499', 'PLCS0637']"
amanda.fernandez@example.com,"['Machine Learning', 'UI/UX Design', 'Data Analysis', 'Web Development', 'Java Programming', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
gregory.davis@example.com,"['Web Development', 'Machine Learning', 'UI/UX Design', 'C++ Programming']","['PLCS0775', 'PLCS0542', 'PLCS0198', 'PLCS0665', 'PLCS0496', 'PLCS0181', 'PLCS0446', 'PLCS0164', 'PLCS0960', 'PLCS0743']"
jonathon.powell@example.com,"['C++ Programming', 'UI/UX Design', 'Java Programming']","['PLCS0713', 'PLCS0163', 'PLCS0260', 'PLCS0637', 'PLCS0762', 'PLCS0156', 'PLCS0232', 'PLCS0970', 'PLCS0702', 'PLCS0671']"
sara.wilson@example.com,"['C++ Programming', 'Web Development', 'Data Analysis', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
troy.munoz@example.com,"['Web Development', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis', 'C++ Programming', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
melanie.snyder@example.com,"['Android Mobile App Programming', 'Web Development', 'Machine Learning', 'C++ Programming', 'UI/UX Design']","['PLCS0071', 'PLCS0414', 'PLCS0564', 'PLCS0553', 'PLCS0165', 'PLCS0541', 'PLCS0191', 'PLCS0197', 'PLCS0218', 'PLCS0920']"
edgar.house@example.com,"['Data Analysis', 'Machine Learning', 'UI/UX Design', 'Web Development', 'C++ Programming']","['PLCS0584', 'PLCS0751', 'PLCS0775', 'PLCS0866', 'PLCS0625', 'PLCS0267', 'PLCS0857', 'PLCS0665', 'PLCS0496', 'PLCS0021']"
melissa.howard@example.com,"['Machine Learning', 'Java Programming', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
eric.martin@example.com,"['Web Development', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Machine Learning']","['PLCS0584', 'PLCS0751', 'PLCS0775', 'PLCS0866', 'PLCS0625', 'PLCS0267', 'PLCS0857', 'PLCS0665', 'PLCS0496', 'PLCS0021']"
joy.schmitt@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Java Programming', 'Data Analysis', 'Web Development']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
jason.marks@example.com,"['Data Analysis', 'Java Programming', 'Machine Learning', 'Web Development', 'Android Mobile App Programming']","['PLCS0696', 'PLCS0429', 'PLCS0370', 'PLCS0761', 'PLCS0938', 'PLCS0645', 'PLCS0776', 'PLCS0545', 'PLCS0662', 'PLCS0098']"
shawn.johnston@example.com,"['C++ Programming', 'Data Analysis', 'Java Programming']","['PLCS0837', 'PLCS0624', 'PLCS0497', 'PLCS0527', 'PLCS0220', 'PLCS0868', 'PLCS0606', 'PLCS0610', 'PLCS0069', 'PLCS0948']"
shelley.hughes@example.com,"['Web Development', 'UI/UX Design', 'C++ Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0841', 'PLCS0854', 'PLCS0218', 'PLCS0804', 'PLCS0806', 'PLCS0553', 'PLCS0071', 'PLCS0872', 'PLCS0414', 'PLCS0699']"
debra.thompson@example.com,"['Android Mobile App Programming', 'C++ Programming', 'Data Analysis', 'Machine Learning']","['PLCS0576', 'PLCS0406', 'PLCS0547', 'PLCS0919', 'PLCS0217', 'PLCS0771', 'PLCS0281', 'PLCS0953', 'PLCS0203', 'PLCS0701']"
erika.beasley@example.com,"['Data Analysis', 'C++ Programming', 'Java Programming', 'Web Development', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0060', 'PLCS0227', 'PLCS0085', 'PLCS0911', 'PLCS0445', 'PLCS0782', 'PLCS0452', 'PLCS1000', 'PLCS0119', 'PLCS0226']"
tamara.edwards@example.com,"['Machine Learning', 'Java Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis', 'C++ Programming', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
william.stout@example.com,"['Machine Learning', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'C++ Programming', 'Data Analysis', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
thomas.osborne@example.com,"['UI/UX Design', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'Web Development', 'C++ Programming', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
andre.patterson@example.com,"['Data Analysis', 'Web Development', 'C++ Programming']","['PLCS0826', 'PLCS0940', 'PLCS0430', 'PLCS0790', 'PLCS0822', 'PLCS0127', 'PLCS0824', 'PLCS0121', 'PLCS0022', 'PLCS0332']"
tara.kelly@example.com,"['UI/UX Design', 'Web Development', 'Machine Learning', 'C++ Programming']","['PLCS0775', 'PLCS0542', 'PLCS0198', 'PLCS0665', 'PLCS0496', 'PLCS0181', 'PLCS0446', 'PLCS0164', 'PLCS0960', 'PLCS0743']"
michael.stanton@example.com,"['Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis', 'Java Programming', 'C++ Programming']","['PLCS0677', 'PLCS0147', 'PLCS0197', 'PLCS0350', 'PLCS0191', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0165', 'PLCS0588']"
mary.king@example.com,"['Machine Learning', 'C++ Programming', 'Web Development', 'Java Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
haley.jensen@example.com,"['C++ Programming', 'UI/UX Design', 'Data Analysis', 'Java Programming']","['PLCS0230', 'PLCS0637', 'PLCS0808', 'PLCS0260', 'PLCS0232', 'PLCS0111', 'PLCS0117', 'PLCS0762', 'PLCS0294', 'PLCS0189']"
